CustomerID,amount,frequency,recency,cluster_id
13388.0,627.1500000000001,36,120,1
13389.0,797.96,51,10,1
13390.0,544.0799999999999,13,74,1
13391.0,59.8,1,203,0
13394.0,2312.7999999999997,164,1,1
13395.0,307.72,21,184,0
13396.0,1325.2899999999997,47,21,1
13397.0,1539.1799999999998,39,72,1
13398.0,457.3400000000001,26,191,0
13402.0,621.2300000000002,39,126,1
13403.0,75.0,3,17,1
13404.0,252.48999999999998,11,0,1
13405.0,572.4509999999999,27,73,1
13410.0,988.9100000000001,30,8,1
13411.0,213.55000000000004,18,106,1
13414.0,1390.5,24,133,1
13416.0,712.5000000000001,19,43,1
13417.0,640.83,28,4,1
13418.0,5845.439999999999,314,11,2
13419.0,221.05999999999995,16,63,1
13420.0,140.35,10,134,1
13421.0,1848.9799999999993,105,39,1
13422.0,2601.5500000000006,128,50,1
13425.0,1624.2099999999998,78,107,1
13426.0,3550.6999999999975,159,0,2
13427.0,582.6,29,18,1
13428.0,218.46999999999994,74,9,1
13429.0,1006.8000000000001,67,10,1
13430.0,648.6899999999998,54,18,1
13431.0,1269.0999999999995,46,66,1
13434.0,534.24,10,73,1
13435.0,3794.49,103,4,1
13436.0,196.88999999999996,12,1,1
13437.0,3408.0599999999995,167,13,2
13439.0,283.71,54,254,0
13441.0,296.64000000000004,13,91,1
13447.0,1104.2300000000002,62,22,1
13448.0,3465.6700000000023,199,16,2
13449.0,291.88,19,23,1
13450.0,2043.7200000000003,71,26,1
13451.0,2916.45,444,25,2
13452.0,590.0,2,258,0
13453.0,356.98,17,165,0
13455.0,1007.3499999999997,53,24,1
13456.0,1737.8199999999997,65,17,1
13458.0,9537.919999999998,394,6,2
13460.0,183.44,17,28,1
13461.0,1445.0000000000002,27,38,1
13462.0,143.25,10,182,0
13464.0,674.6800000000002,41,57,1
13466.0,297.95000000000005,18,99,1
13467.0,1083.71,99,10,1
13468.0,5656.750000000002,306,1,2
13470.0,165.0,10,98,1
13471.0,2531.579999999998,260,0,2
13473.0,417.53999999999996,22,60,1
13474.0,229.58999999999997,64,235,0
13475.0,1431.7800000000009,86,190,0
13476.0,1092.7699999999998,61,178,0
13477.0,1441.529999999999,81,37,1
13479.0,291.0,16,197,0
13481.0,1776.809999999999,112,45,1
13482.0,184.64,11,231,0
13483.0,140.34000000000003,10,65,1
13484.0,313.79999999999995,8,240,0
13485.0,454.24,23,232,0
13486.0,1122.4099999999999,69,77,1
13487.0,575.4000000000001,34,57,1
13488.0,8910.609999999999,427,16,2
13489.0,449.52,14,104,1
13491.0,1215.82,86,51,1
13492.0,1269.8400000000006,50,135,1
13493.0,618.63,8,274,0
13494.0,316.26,18,311,0
13495.0,1990.1199999999994,52,7,1
13496.0,617.93,36,10,1
13497.0,321.04999999999995,20,282,0
13499.0,1146.96,45,17,1
13500.0,1136.7700000000002,67,22,1
13501.0,1310.4699999999998,53,242,0
13502.0,292.0,18,16,1
13503.0,216.84999999999997,17,70,1
13504.0,295.93,22,63,1
13505.0,4282.879999999999,227,67,2
13506.0,452.82000000000005,29,311,0
13507.0,2479.159999999999,162,2,1
13508.0,110.97,12,243,0
13509.0,979.7200000000001,44,8,1
13510.0,1785.1599999999983,117,0,1
13512.0,251.20999999999998,15,260,0
13513.0,205.09999999999997,10,126,1
13514.0,152.20000000000002,4,73,1
13515.0,891.1200000000002,59,72,1
13516.0,1389.4100000000003,44,20,1
13517.0,2109.0699999999997,143,59,1
13518.0,659.4399999999998,38,85,1
13519.0,110.8,9,49,1
13520.0,3487.749999999999,95,58,1
13521.0,1093.6500000000003,436,0,2
13522.0,125.80000000000001,5,29,1
13523.0,3755.3800000000006,177,32,2
13524.0,680.1800000000001,27,40,1
13525.0,628.78,6,14,1
13527.0,2263.76,224,33,2
13529.0,307.76,15,78,1
13531.0,483.8000000000001,22,204,0
13532.0,210.30999999999983,66,33,1
13533.0,270.79000000000013,76,182,0
13534.0,5613.080000000015,342,1,2
13536.0,3448.2899999999986,179,0,2
13538.0,1280.85,25,42,1
13539.0,605.8400000000001,38,85,1
13544.0,291.4099999999999,87,39,1
13546.0,626.9899999999999,98,11,1
13548.0,682.41,124,95,1
13549.0,916.1199999999999,52,25,1
13551.0,91.80000000000001,4,318,0
13552.0,3539.530000000001,121,65,1
13555.0,4149.2800000000025,136,73,2
13557.0,584.0600000000001,34,27,1
13558.0,605.0599999999998,175,5,1
13560.0,174.37000000000003,33,6,1
13561.0,141.86,14,215,0
13562.0,1799.3299999999988,82,81,1
13563.0,777.5300000000001,49,83,1
13564.0,647.7400000000006,85,143,1
13565.0,240.22000000000006,38,18,1
13566.0,874.7099999999997,176,40,1
13568.0,192.85000000000005,44,172,0
13569.0,373.74999999999994,85,16,1
13570.0,239.49000000000004,27,242,0
13571.0,2092.32,341,12,2
13572.0,1384.25,33,205,0
13573.0,294.4,26,49,1
13575.0,732.0699999999997,46,22,1
13576.0,6703.3,130,9,2
13577.0,1658.2999999999988,85,24,1
13579.0,467.03999999999996,23,14,1
13581.0,117.99999999999999,10,308,0
13583.0,781.0300000000002,53,155,0
13584.0,142.40000000000003,24,306,0
13587.0,347.0,11,31,1
13588.0,2445.119999999998,180,15,1
13589.0,379.65000000000003,21,14,1
13590.0,1976.1199999999992,89,10,1
13591.0,1117.1300000000003,58,64,1
13592.0,247.95999999999995,16,35,1
13593.0,1990.2800000000009,129,107,1
13594.0,396.96999999999997,26,52,1
13596.0,697.04,166,5,1
13598.0,167.4200000000001,41,46,1
13599.0,5030.5999999999985,264,0,2
13600.0,219.51999999999998,19,311,0
13601.0,693.3200000000002,99,44,1
13602.0,428.88999999999993,23,64,1
13603.0,164.34,27,25,1
13606.0,280.53999999999996,43,28,1
13607.0,678.0099999999996,98,39,1
13610.0,1115.4300000000005,228,11,1
13611.0,1158.2000000000003,76,88,1
13614.0,1610.460000000001,201,23,1
13615.0,399.9900000000001,24,312,0
13617.0,544.18,44,39,1
13618.0,177.34000000000003,13,173,0
13621.0,213.85,19,116,1
13623.0,672.4400000000002,86,30,1
13626.0,257.22999999999996,19,252,0
13627.0,1624.0200000000002,94,58,1
13629.0,7792.36,59,22,2
13630.0,1995.6799999999998,80,4,1
13631.0,3021.77,12,99,1
13632.0,2117.02,147,24,1
13634.0,1575.1600000000003,188,32,1
13635.0,1071.0300000000002,62,67,1
13636.0,941.6199999999999,64,36,1
13637.0,810.4999999999998,101,51,1
13638.0,122.64000000000001,8,15,1
13639.0,1033.3400000000001,40,73,1
13642.0,354.7999999999999,66,215,0
13643.0,519.44,28,30,1
13644.0,2597.5200000000013,148,8,1
13645.0,252.1,5,119,1
13647.0,1670.22,80,9,1
13649.0,346.6000000000001,23,256,0
13650.0,1809.34,98,16,1
13651.0,94.2,6,34,1
13652.0,1095.08,63,45,1
13654.0,2707.329999999999,166,42,1
13655.0,932.9700000000004,56,113,1
13656.0,379.65000000000003,49,164,0
13657.0,382.13999999999993,16,10,1
13658.0,2421.470000000002,112,9,1
13659.0,1550.8500000000008,108,196,0
13662.0,879.08,58,85,1
13663.0,189.47,13,178,0
13666.0,84.65000000000002,12,59,1
13667.0,305.0199999999998,87,148,1
13668.0,6216.069999999984,501,2,2
13669.0,218.55,9,50,1
13670.0,349.70000000000016,25,74,1
13672.0,-71.45999999999998,16,300,0
13673.0,396.9199999999999,65,18,1
13675.0,486.82000000000005,25,150,0
13678.0,232.60000000000005,16,151,0
13680.0,2202.3099999999995,216,0,2
13681.0,827.83,57,17,1
13682.0,59.5,3,186,0
13684.0,64.23000000000002,31,285,0
13685.0,3119.4400000000014,39,2,1
13686.0,72.0,8,182,0
13689.0,910.0,6,62,1
13690.0,172.25,9,58,1
13692.0,1466.8700000000006,55,24,1
13693.0,-32.0,4,324,0
13695.0,2504.1299999999987,90,30,1
13697.0,151.3,12,38,1
13699.0,308.58,14,154,0
13700.0,2265.119999999999,197,25,1
13703.0,99.5,1,317,0
13704.0,2295.3099999999986,135,4,1
13705.0,711.8600000000001,28,7,1
13706.0,330.78999999999996,20,302,0
13707.0,806.4100000000004,48,266,0
13708.0,296.87999999999994,51,270,0
13709.0,6249.110000000003,346,3,2
13710.0,180.48000000000002,8,31,1
13711.0,252.06000000000003,13,218,0
13712.0,228.83999999999997,10,246,0
13715.0,1053.9399999999996,108,280,0
13716.0,138.28,21,268,0
13717.0,1432.2600000000002,103,31,1
13718.0,306.55,12,245,0
13719.0,1041.68,60,14,1
13720.0,799.8999999999999,43,116,1
13721.0,524.14,28,35,1
13722.0,2369.1600000000008,86,119,1
13723.0,199.85000000000002,6,216,0
13725.0,1809.8100000000002,118,49,1
13726.0,1079.6600000000003,42,38,1
13727.0,333.4800000000001,20,28,1
13728.0,1016.1399999999999,63,36,1
13730.0,752.5999999999998,43,135,1
13731.0,610.5899999999999,38,218,0
13732.0,491.86,33,27,1
13735.0,2766.179999999997,208,24,2
13736.0,724.0,194,4,1
13737.0,339.59999999999997,30,199,0
13739.0,216.9,3,17,1
13740.0,350.75,23,240,0
13741.0,666.33,35,71,1
13742.0,3102.420000000001,323,16,2
13743.0,1340.1499999999996,42,2,1
13744.0,1156.36,72,94,1
13745.0,291.53999999999996,26,150,0
13747.0,79.6,1,373,0
13748.0,948.2499999999998,28,95,1
13750.0,1647.2599999999998,24,53,1
13751.0,296.24999999999994,9,287,0
13752.0,1186.2800000000002,76,123,1
13753.0,741.26,35,287,0
13754.0,282.6,12,151,0
13755.0,2154.680000000001,343,3,2
13756.0,5145.119999999995,143,1,2
13758.0,3190.550000000001,117,11,1
13759.0,659.41,25,32,1
13760.0,286.78999999999996,57,53,1
13761.0,1070.65,70,49,1
13762.0,4.263256414560601e-14,14,203,0
13763.0,1689.4599999999998,17,62,1
13764.0,1521.7600000000002,208,70,1
13769.0,2771.869999999999,143,1,1
13771.0,2631.700000000001,120,63,1
13772.0,1132.13,177,33,1
13774.0,344.99999999999994,22,81,1
13778.0,178.7,9,102,1
13780.0,360.01,57,6,1
13781.0,127.84000000000002,17,250,0
13782.0,911.9999999999992,115,12,1
13784.0,2462.7899999999995,31,9,1
13786.0,230.4,7,366,0
13787.0,309.04,31,75,1
13790.0,348.79999999999995,45,3,1
13791.0,1047.68,17,42,1
13792.0,195.54999999999995,13,65,1
13799.0,688.8600000000002,39,116,1
13800.0,558.3199999999997,33,309,0
13801.0,324.79999999999995,23,66,1
13802.0,3906.2700000000013,66,137,1
13803.0,277.07000000000005,17,254,0
13804.0,2635.7900000000004,137,30,1
13805.0,924.5999999999999,13,51,1
13806.0,256.38,10,63,1
13807.0,112.6,7,366,0
13808.0,1747.66,76,5,1
13809.0,155.05,12,304,0
13810.0,899.5099999999998,36,28,1
13811.0,591.75,14,183,0
13812.0,538.9999999999999,36,41,1
13813.0,1353.4099999999996,71,39,1
13814.0,1562.1200000000001,58,55,1
13815.0,4014.9099999999985,177,21,2
13816.0,555.04,33,23,1
13817.0,382.9799999999999,24,28,1
13819.0,1140.35,36,301,0
13821.0,385.64,59,144,1
13822.0,632.0000000000001,96,5,1
13823.0,957.6600000000001,40,18,1
13824.0,1698.9399999999998,46,32,1
13826.0,174.65,12,157,0
13827.0,412.0499999999998,93,57,1
13828.0,209.49000000000004,15,21,1
13829.0,-102.0,1,358,0
13831.0,2202.99,74,15,1
13832.0,40.949999999999996,4,17,1
13833.0,384.7999999999999,29,158,0
13835.0,834.57,55,24,1
13837.0,271.24000000000007,19,211,0
13838.0,691.7299999999999,174,5,1
13841.0,85.0,1,252,0
13842.0,3385.619999999999,206,58,2
13844.0,361.62,20,10,1
13845.0,312.98,9,64,1
13846.0,847.6100000000004,58,24,1
13848.0,1255.0,5,91,1
13849.0,1537.95,101,51,1
13850.0,1586.8099999999995,94,87,1
13851.0,2651.46,81,95,1
13853.0,1056.94,24,8,1
13854.0,8025.0199999999995,114,8,2
13856.0,363.4,17,168,0
13858.0,216.16999999999996,11,56,1
13859.0,201.16,28,325,0
13860.0,1240.0000000000005,77,0,1
13862.0,2187.3100000000013,142,17,1
13863.0,299.56,22,244,0
13865.0,501.56,30,57,1
13866.0,145.67,7,73,1
13867.0,1015.2900000000002,61,30,1
13868.0,3192.54,33,6,1
13869.0,3104.9500000000035,307,122,2
13870.0,2751.250000000001,118,1,1
13871.0,6389.800000000004,338,22,2
13873.0,381.70000000000005,24,119,1
13874.0,540.45,18,357,0
13875.0,1786.7900000000004,104,53,1
13876.0,122.69999999999999,7,63,1
13877.0,117.24000000000001,3,85,1
13878.0,1281.53,36,54,1
13880.0,3219.7700000000004,165,20,2
13882.0,1131.28,66,2,1
13883.0,2538.749999999999,155,0,1
13884.0,781.3000000000002,60,6,1
13885.0,506.8000000000001,28,188,0
13886.0,243.56000000000003,16,70,1
13887.0,349.54999999999995,19,203,0
13888.0,605.63,40,119,1
13889.0,416.9,15,92,1
13890.0,1860.8599999999992,114,0,1
13892.0,632.97,27,26,1
13893.0,821.1,21,297,0
13894.0,535.9699999999999,30,21,1
13895.0,2588.1199999999994,119,20,1
13897.0,311.15999999999997,17,49,1
13898.0,155.93,12,325,0
13899.0,388.52000000000004,19,15,1
13900.0,740.9499999999997,43,182,0
13901.0,2867.2,149,71,1
13904.0,332.63999999999993,26,36,1
13908.0,2347.0499999999984,126,79,1
13911.0,2580.909999999999,148,56,1
13914.0,613.9499999999999,34,3,1
13917.0,272.04,18,49,1
13918.0,1212.8400000000001,30,49,1
13919.0,350.1600000000001,33,52,1
13922.0,172.24999999999997,7,351,0
13923.0,351.13000000000005,20,53,1
13924.0,1682.0800000000004,137,1,1
13925.0,616.6499999999999,45,35,1
13926.0,223.85000000000002,11,22,1
13927.0,348.99,21,74,1
13928.0,464.56999999999994,27,10,1
13929.0,802.8499999999999,10,168,0
13930.0,337.3399999999999,17,57,1
13931.0,1230.9300000000003,59,85,1
13932.0,307.4,16,294,0
13933.0,608.7899999999998,23,108,1
13934.0,922.0999999999997,31,263,0
13936.0,361.28,27,170,0
13937.0,158.85,9,168,0
13938.0,71.66,7,34,1
13939.0,556.7499999999999,46,22,1
13940.0,839.1400000000002,49,16,1
13941.0,4912.41,47,21,1
13946.0,561.57,11,78,1
13947.0,90.6,5,64,1
13948.0,101.99999999999999,3,360,0
13949.0,2427.3199999999974,160,2,1
13950.0,728.5600000000001,36,10,1
13951.0,674.4499999999998,39,175,0
13952.0,3246.091,138,210,0
13953.0,3515.6800000000003,20,6,1
13954.0,378.5899999999999,30,1,1
13955.0,322.96,33,153,0
13956.0,1026.4200000000003,152,4,1
13958.0,-102.45,5,371,0
13959.0,598.1999999999999,92,78,1
13960.0,230.22,12,20,1
13962.0,169.55,11,21,1
13963.0,664.54,35,307,0
13967.0,80.7,2,145,0
13969.0,8986.69,633,6,2
13971.0,2702.2199999999993,158,8,1
13972.0,190.25000000000009,15,70,1
13973.0,264.7,11,286,0
13974.0,413.59,28,48,1
13975.0,2503.2299999999996,340,30,2
13976.0,357.9800000000001,10,206,0
13978.0,196.79,15,14,1
13979.0,869.8700000000001,54,72,1
13980.0,200.14000000000001,11,59,1
13982.0,1861.11,115,38,1
13983.0,2590.46,112,29,1
13984.0,488.03000000000003,17,26,1
13985.0,7024.530000000005,353,3,2
13986.0,320.46000000000004,13,16,1
13988.0,4098.800000000001,239,19,2
13989.0,1266.0799999999997,41,65,1
13990.0,311.3,16,212,0
13991.0,850.6299999999999,86,11,1
13992.0,76.8,5,29,1
13993.0,3409.6600000000003,125,31,1
13994.0,2313.140000000001,155,3,1
13995.0,1383.4899999999998,87,14,1
13999.0,3865.2600000000034,212,9,2
14000.0,633.71,16,205,0
14001.0,2030.33,40,45,1
14002.0,529.73,47,133,1
14004.0,4582.639999999999,171,42,2
14005.0,2874.7200000000007,84,9,1
14006.0,962.1899999999999,30,115,1
14009.0,685.9299999999998,44,197,0
14012.0,328.8,11,277,0
14013.0,473.02,34,109,1
14014.0,505.18000000000006,39,76,1
14015.0,917.34,20,52,1
14016.0,4328.46,162,153,2
14019.0,1398.9600000000005,68,46,1
14020.0,642.8000000000001,39,16,1
14021.0,631.9000000000001,22,154,0
14022.0,440.0,28,224,0
14023.0,584.0699999999998,31,6,1
14024.0,327.7,16,121,1
14027.0,104.82000000000002,6,60,1
14029.0,467.65999999999997,15,62,1
14030.0,2360.0899999999997,243,17,2
14032.0,2929.840000000001,152,1,1
14034.0,512.02,92,21,1
14035.0,1428.0200000000002,66,28,1
14036.0,626.6499999999999,38,284,0
14037.0,147.20000000000005,28,175,0
14038.0,1554.4799999999989,93,77,1
14039.0,152.2,6,32,1
14040.0,3542.1899999999996,241,40,2
14041.0,141.41,21,265,0
14044.0,652.8199999999993,209,26,1
14045.0,1659.75,6,108,1
14046.0,154.98999999999998,14,283,0
14047.0,1290.0099999999998,34,8,1
14048.0,375.1299999999999,88,276,0
14049.0,5639.149999999996,505,16,2
14050.0,746.3600000000001,54,31,1
14052.0,225.35999999999993,56,19,1
14053.0,260.25,4,123,1
14054.0,92.46,6,64,1
14055.0,725.6400000000001,10,105,1
14057.0,6147.4000000000015,291,23,2
14059.0,183.59999999999997,8,266,0
14060.0,6135.379999999998,203,4,2
14062.0,10464.85,111,9,2
14064.0,1188.3199999999997,82,28,1
14066.0,152.55,7,266,0
14067.0,374.69999999999993,52,63,1
14068.0,265.85,24,319,0
14071.0,1307.4100000000026,333,3,2
14073.0,139.54,14,20,1
14075.0,942.2599999999998,43,4,1
14076.0,122.46999999999997,46,128,1
14077.0,499.41999999999996,42,40,1
14078.0,1049.3700000000003,65,101,1
14079.0,375.09999999999997,12,124,1
14080.0,45.599999999999994,4,32,1
14081.0,904.67,156,266,0
14082.0,182.24999999999997,29,364,0
14083.0,1018.4299999999998,181,3,1
14085.0,4435.789999999997,451,1,2
14087.0,181.66999999999996,70,2,1
14089.0,161.0,14,56,1
14090.0,76.32000000000001,1,324,0
14092.0,4063.100000000003,217,7,2
14093.0,442.8499999999999,105,11,1
14098.0,147.34999999999997,21,36,1
14099.0,3092.9700000000003,252,15,2
14100.0,194.9,26,137,1
14101.0,5976.79,35,73,2
14102.0,1314.7300000000002,84,4,1
14104.0,216.20999999999998,21,154,0
14105.0,1260.3300000000002,76,84,1
14107.0,2688.48,124,51,1
14108.0,594.1600000000001,35,30,1
14109.0,80.19999999999999,14,22,1
14110.0,5669.65,157,3,2
14111.0,688.6,11,13,1
14112.0,2774.1699999999964,173,22,1
14113.0,1377.92,40,3,1
14114.0,386.53,15,273,0
14116.0,1382.7400000000002,72,19,1
14117.0,90.0,3,143,0
14119.0,-19.9,1,353,0
14121.0,2740.3,161,3,1
14124.0,419.58000000000004,5,83,1
14125.0,2740.4300000000017,167,10,1
14126.0,643.6300000000001,16,7,1
14127.0,709.7099999999996,44,122,1
14128.0,637.5000000000001,46,60,1
14129.0,1123.86,52,1,1
14130.0,483.85999999999996,67,318,0
14132.0,3580.130000000001,201,1,2
14133.0,590.3399999999999,30,129,1
14135.0,4690.31,134,1,2
14138.0,982.3800000000005,47,1,1
14139.0,415.81999999999994,26,45,1
14140.0,920.0499999999996,67,3,1
14141.0,879.0300000000003,46,2,1
14142.0,311.81000000000006,22,372,0
14143.0,115.8,7,133,1
14145.0,3148.2,12,46,1
14146.0,2949.57,245,8,2
14147.0,468.4,6,48,1
14148.0,157.2,3,233,0
14149.0,259.43000000000006,40,212,0
14150.0,658.6400000000001,26,35,1
14152.0,611.0900000000001,50,74,1
14154.0,1345.6200000000003,52,238,0
14155.0,118.75,6,265,0
14157.0,400.4300000000002,49,19,1
14158.0,507.66000000000014,41,39,1
14161.0,1110.52,108,215,0
14162.0,289.36000000000007,25,173,0
14163.0,2445.9100000000008,52,86,1
14164.0,1631.7700000000002,29,70,1
14165.0,122.53999999999999,25,275,0
14167.0,574.8399999999999,52,38,1
14171.0,363.78999999999996,58,97,1
14173.0,450.84000000000003,29,10,1
14174.0,134.46,26,32,1
14175.0,3108.0600000000018,164,50,1
14176.0,574.0,32,296,0
14177.0,554.46,43,84,1
14178.0,1620.93,327,8,2
14179.0,719.7799999999997,165,40,1
14180.0,4640.769999999999,248,10,2
14184.0,452.89,24,66,1
14185.0,197.65,3,330,0
14188.0,2018.91,71,8,1
14189.0,4604.3099999999995,277,1,2
14191.0,4660.010000000002,263,1,2
14193.0,853.3900000000001,42,67,1
14194.0,11216.74999999999,604,4,2
14195.0,962.6999999999998,8,201,0
14196.0,335.52,6,106,1
14198.0,663.4999999999999,44,3,1
14199.0,185.39999999999998,2,217,0
14201.0,688.0400000000001,39,59,1
14204.0,161.02999999999997,44,1,1
14205.0,218.78000000000003,39,10,1
14206.0,308.25999999999993,21,238,0
14208.0,151.73999999999998,10,94,1
14209.0,2067.1300000000006,88,10,1
14210.0,1900.89,103,90,1
14211.0,2208.2999999999997,118,52,1
14212.0,1070.48,9,89,1
14213.0,-1192.2000000000003,5,371,0
14214.0,1000.2299999999997,70,30,1
14215.0,1777.9200000000008,109,11,1
14216.0,1839.3,59,2,1
14217.0,1925.36,107,1,1
14218.0,169.48000000000002,12,42,1
14219.0,89.94,7,3,1
14220.0,632.4,21,246,0
14221.0,3427.849999999999,194,41,2
14222.0,683.17,41,176,0
14223.0,975.23,61,91,1
14224.0,1050.1200000000001,118,109,1
14226.0,2201.64,73,28,1
14227.0,3315.710000000002,183,25,2
14229.0,1450.6,43,51,1
14231.0,822.0600000000001,54,178,0
14232.0,2043.9300000000003,118,31,1
14233.0,1447.5100000000007,36,43,1
14234.0,775.4600000000004,159,21,1
14235.0,3093.8599999999997,80,9,1
14236.0,490.86,15,80,1
14237.0,161.00000000000003,9,372,0
14238.0,146.85,8,325,0
14239.0,2323.5000000000014,116,42,1
14240.0,890.3400000000005,42,29,1
14241.0,213.70000000000002,10,183,0
14242.0,280.55,16,234,0
14243.0,2535.8799999999987,148,8,1
14245.0,1677.4799999999998,112,175,0
14246.0,1474.0600000000006,75,110,1
14247.0,136.77,20,277,0
14248.0,302.58,8,317,0
14250.0,1904.0500000000002,111,6,1
14251.0,2879.7000000000003,78,1,1
14256.0,935.06,54,253,0
14257.0,3087.27,107,50,1
14258.0,12650.079999999996,112,8,2
14259.0,120.0,5,141,0
14261.0,1163.4499999999998,52,50,1
14262.0,2618.230000000001,143,7,1
14264.0,319.4700000000001,19,154,0
14265.0,530.18,31,108,1
14267.0,1279.0899999999997,66,150,1
14270.0,492.6499999999999,29,331,0
14271.0,112.32000000000002,10,225,0
14272.0,437.96000000000004,33,73,1
14273.0,559.9700000000001,29,50,1
14276.0,1019.3899999999996,75,87,1
14277.0,3957.000000000001,228,14,2
14280.0,134.04,8,196,0
14282.0,3729.3400000000042,156,2,2
14284.0,578.4500000000002,34,30,1
14285.0,1910.0100000000004,27,20,1
14286.0,4595.809999999998,285,23,2
14287.0,151.23,11,7,1
14288.0,413.85,17,211,0
14289.0,911.2599999999999,47,8,1
14290.0,2307.4499999999994,103,10,1
14291.0,3873.2999999999984,238,1,2
14292.0,4819.329999999998,108,7,2
14293.0,1046.5599999999993,61,2,1
14295.0,154.7,7,39,1
14297.0,1284.0599999999997,64,17,1
14299.0,2855.3499999999995,162,7,1
14300.0,43.2,3,18,1
14301.0,632.04,16,107,1
14304.0,197.1,27,222,0
14305.0,1803.76,110,70,1
14306.0,2083.4199999999996,35,50,1
14307.0,2995.7200000000007,180,88,2
14309.0,2319.6800000000007,123,7,1
14311.0,229.71000000000004,27,224,0
14312.0,1611.5899999999995,87,46,1
14314.0,120.0,8,106,1
14315.0,2456.979999999999,104,20,1
14317.0,508.58,24,64,1
14320.0,343.11,42,206,0
14321.0,1530.749999999999,123,10,1
14323.0,574.2600000000001,41,114,1
14326.0,166.85,9,234,0
14327.0,311.65000000000003,12,162,0
14329.0,4928.740000000004,269,8,2
14331.0,462.65999999999997,28,123,1
14332.0,866.3099999999998,26,22,1
14333.0,351.45,19,63,1
14334.0,2539.4600000000005,163,16,1
14335.0,468.26,63,15,1
14336.0,1614.9100000000008,90,16,1
14338.0,554.2199999999999,34,157,0
14339.0,289.91,18,234,0
14340.0,134.7,6,218,0
14341.0,2166.3799999999983,130,44,1
14342.0,607.7100000000002,24,20,1
14344.0,889.9300000000002,71,126,1
14345.0,108.97999999999999,6,38,1
14346.0,1021.5800000000002,60,120,1
14348.0,409.57,18,259,0
14349.0,133.50000000000006,31,9,1
14350.0,258.7,21,270,0
14351.0,51.0,1,164,0
14352.0,1078.96,47,156,0
14353.0,90.6,6,214,0
14354.0,163.62,9,5,1
14355.0,174.4,11,365,0
14356.0,666.9399999999999,38,59,1
14357.0,225.77000000000012,41,42,1
14359.0,882.5800000000002,58,18,1
14360.0,2128.23,118,31,1
14362.0,161.20000000000002,41,21,1
14364.0,3717.349999999999,69,108,1
14367.0,9167.820000000007,533,7,2
14368.0,155.00000000000003,8,319,0
14371.0,100.5,4,294,0
14373.0,76.55,4,357,0
14375.0,257.67999999999995,75,184,0
14377.0,617.05,11,190,0
14379.0,348.1,46,43,1
14381.0,202.6800000000001,56,51,1
14382.0,626.07,131,25,1
14383.0,1247.6899999999998,59,37,1
14385.0,202.11,14,8,1
14386.0,142.4,7,296,0
14387.0,1770.5600000000013,140,32,1
14388.0,3172.040000000002,191,8,2
14389.0,999.7199999999998,62,8,1
14390.0,4592.470000000003,291,9,2
14393.0,67.94999999999999,5,217,0
14395.0,3471.9100000000008,353,1,2
14396.0,487.99,73,64,1
14397.0,2556.6800000000007,95,0,1
14400.0,559.7,26,140,1
14401.0,4039.9799999999987,183,3,2
14403.0,1426.3100000000002,26,129,1
14404.0,1434.7200000000003,104,33,1
14406.0,156.75,8,118,1
14407.0,2111.0799999999995,76,106,1
14408.0,2606.53,107,10,1
14409.0,1908.2499999999998,55,70,1
14410.0,576.2999999999998,287,15,1
14411.0,1063.0,14,310,0
14412.0,761.3300000000002,45,34,1
14413.0,122.7,23,361,0
14414.0,1485.1300000000003,98,91,1
14415.0,5811.559999999999,612,0,2
14416.0,490.22,14,21,1
14418.0,1937.2500000000002,124,3,1
14419.0,1058.0600000000002,206,10,1
14420.0,385.87,30,84,1
14421.0,813.11,27,56,1
14422.0,4263.64,222,0,2
14423.0,265.2,3,217,0
14424.0,322.08,1,17,1
14426.0,3918.9000000000005,264,18,2
14427.0,363.34000000000003,17,49,1
14428.0,1230.1400000000003,148,6,1
14431.0,397.76,22,298,0
14432.0,2255.5099999999984,382,9,2
14434.0,1372.8,12,21,1
14436.0,89.06,9,98,1
14437.0,-43.400000000000006,6,142,0
14438.0,131.9,9,305,0
14439.0,2661.24,32,319,0
14440.0,2357.6800000000003,55,7,1
14441.0,1545.1400000000006,59,0,1
14442.0,1544.6200000000001,68,1,1
14443.0,1400.8800000000003,98,53,1
14446.0,1039.5800000000008,293,0,2
14447.0,1163.2300000000005,70,18,1
14448.0,375.35,20,8,1
14449.0,907.0999999999999,258,18,1
14450.0,483.25,40,180,0
14451.0,662.5900000000001,109,59,1
14452.0,264.44000000000005,62,10,1
14453.0,119.93000000000002,22,189,0
14457.0,113.64,4,310,0
14459.0,1837.9199999999996,37,154,1
14460.0,383.34,17,109,1
14461.0,2103.059999999999,180,147,1
14462.0,1965.9000000000003,246,63,2
14463.0,529.62,6,97,1
14465.0,1058.6200000000008,130,246,0
14466.0,2272.4000000000015,72,28,1
14467.0,598.7599999999999,90,17,1
14470.0,461.19000000000005,43,11,1
14472.0,1936.8400000000013,281,103,2
14473.0,234.34,7,73,1
14474.0,537.71,30,42,1
14475.0,799.8199999999997,47,71,1
14476.0,215.7,19,256,0
14477.0,1307.8100000000002,11,19,1
14479.0,316.24999999999994,18,253,0
14480.0,279.05,13,10,1
14481.0,636.5100000000001,30,164,0
14482.0,2068.150000000001,144,17,1
14483.0,129.20000000000002,10,149,0
14484.0,321.91999999999996,14,49,1
14485.0,165.75000000000003,47,38,1
14487.0,1183.5800000000002,145,26,1
